,age_group,gender,user_replace_id,item_to_replace_id,skin_type_nums,skin_info_nums,category_id_nums,user_rating
58628,3.0,0,13316,250,1,1,3,5.0
58629,2.0,0,13904,250,0,5,3,5.0
58630,4.0,0,11639,250,2,3,3,5.0
58631,4.0,0,17166,250,1,1,3,5.0
58632,4.0,0,7708,250,2,4,3,5.0
58633,3.0,0,3704,250,2,1,3,5.0
58634,3.0,1,14899,250,2,3,3,5.0
58635,3.0,0,3676,250,1,1,3,4.0
58636,4.0,0,6838,250,2,5,3,4.0
58637,5.0,0,7771,250,1,4,3,5.0
58638,3.0,0,3976,250,3,2,3,5.0
58639,4.0,0,9706,250,1,6,3,5.0
58640,5.0,1,2430,250,4,4,3,5.0
58641,3.0,0,14946,250,1,4,3,5.0
58642,4.0,0,5998,250,2,1,3,5.0
58643,4.0,1,6354,250,0,4,3,5.0
58644,3.0,0,3976,250,3,2,3,5.0
58645,5.0,1,2430,250,4,4,3,5.0
58646,5.0,1,14651,250,4,4,3,5.0
58647,2.0,0,8122,250,2,1,3,4.0
58648,4.0,0,14361,250,2,2,3,5.0
58649,3.0,0,4209,250,1,1,3,5.0
58650,5.0,0,51,250,1,4,3,5.0
58651,2.0,0,5182,250,0,3,3,3.0
58652,5.0,1,14651,250,4,4,3,5.0
58653,5.0,0,5302,250,3,4,3,5.0
58654,4.0,0,16170,250,2,5,3,5.0
58655,4.0,0,7312,250,4,6,3,5.0
58656,4.0,0,13009,250,1,1,3,5.0
58657,4.0,0,10627,250,1,4,3,5.0
58658,4.0,0,11639,250,2,3,3,5.0
58659,4.0,0,11639,250,2,3,3,5.0
58660,4.0,0,11639,250,2,3,3,5.0
58661,4.0,0,17536,250,1,1,3,5.0
58662,3.0,0,1391,250,3,5,3,5.0
58663,3.0,0,16766,250,3,0,3,5.0
58664,3.0,0,18495,250,0,2,3,5.0
58665,5.0,0,17228,250,4,4,3,5.0
58666,4.0,0,1950,250,1,6,3,5.0
58667,3.0,1,15193,250,3,2,3,5.0
58668,3.0,1,15193,250,3,2,3,5.0
58669,4.0,0,10627,250,1,5,3,5.0
58670,3.0,0,4343,250,0,6,3,5.0
58671,3.0,0,4343,250,0,6,3,5.0
58672,3.0,0,4343,250,1,1,3,5.0
58673,3.0,0,4343,250,1,1,3,5.0
58674,5.0,0,8259,250,5,4,3,5.0
58675,5.0,1,6578,250,0,1,3,5.0
58676,3.0,0,12585,250,0,0,3,5.0
58677,4.0,0,11192,250,2,4,3,4.0
58678,3.0,0,3976,250,3,2,3,5.0
58679,4.0,0,10627,250,1,1,3,4.0
58680,4.0,1,3,250,2,3,3,5.0
58681,5.0,0,11604,250,1,6,3,5.0
58682,3.0,0,15814,250,3,5,3,5.0
58683,4.0,0,18211,250,2,1,3,4.0
58684,5.0,0,16463,250,1,1,3,5.0
58685,3.0,1,3833,250,2,1,3,5.0
58686,4.0,0,1135,250,4,3,3,5.0
58687,5.0,1,15127,250,2,5,3,5.0
58688,4.0,0,10627,250,0,1,3,5.0
58689,2.0,1,5373,250,2,5,3,5.0
58690,4.0,0,16692,250,3,5,3,5.0
58691,4.0,1,1618,250,3,0,3,5.0
58692,3.0,0,10375,250,2,0,3,5.0
58693,5.0,1,15127,250,2,5,3,5.0
58694,4.0,0,1845,250,2,2,3,5.0
58695,4.0,0,1950,250,1,4,3,5.0
58696,4.0,0,391,250,4,6,3,5.0
58697,5.0,0,13788,250,0,1,3,5.0
58698,3.0,0,16366,250,2,1,3,5.0
58699,3.0,0,3976,250,3,2,3,5.0
58700,5.0,0,16463,250,1,4,3,5.0
58701,5.0,1,9471,250,1,4,3,5.0
58702,4.0,0,12050,250,1,1,3,5.0
58703,4.0,0,18211,250,2,4,3,4.0
58704,5.0,0,17585,250,2,2,3,5.0
58705,5.0,1,15127,250,2,5,3,5.0
58706,5.0,1,15127,250,2,5,3,5.0
58707,5.0,1,15127,250,2,5,3,5.0
58708,3.0,0,3976,250,3,2,3,5.0
58709,3.0,0,756,250,0,3,3,5.0
58710,5.0,0,18397,250,2,6,3,5.0
58711,5.0,0,8788,250,1,1,3,5.0
58712,5.0,1,323,250,5,1,3,5.0
58713,3.0,0,7811,250,2,4,3,5.0
58714,5.0,0,12331,250,3,5,3,5.0
58715,4.0,1,6354,250,0,4,3,5.0
58716,5.0,0,15195,250,2,4,3,5.0
58717,3.0,0,15333,250,2,0,3,5.0
58718,3.0,0,3976,250,3,2,3,5.0
58719,4.0,0,9421,250,5,1,3,5.0
58720,5.0,0,7650,250,0,5,3,5.0
58721,4.0,0,3509,250,2,3,3,5.0
58722,5.0,1,12017,250,1,1,3,4.0
58723,5.0,0,8788,250,1,1,3,5.0
58724,5.0,1,8473,250,1,1,3,5.0
58725,5.0,0,7798,250,2,3,3,4.0
58726,4.0,0,4507,250,1,4,3,4.0
58727,5.0,0,15195,250,2,4,3,5.0
58728,4.0,0,11112,250,2,6,3,5.0
58729,4.0,0,11112,250,2,6,3,5.0
58730,2.0,0,17072,250,2,1,3,5.0
58731,5.0,0,2581,250,2,0,3,5.0
58732,3.0,0,11895,250,2,5,3,5.0
58733,5.0,0,16310,250,2,3,3,4.0
58734,4.0,0,11112,250,2,4,3,5.0
58735,4.0,0,11112,250,2,4,3,5.0
58736,3.0,1,9903,250,3,5,3,4.0
58737,3.0,0,11026,250,1,3,3,5.0
58738,4.0,0,6083,250,2,4,3,5.0
58739,4.0,0,8300,250,1,5,3,4.0
58740,5.0,1,15127,250,2,5,3,5.0
58741,2.0,1,11007,250,2,5,3,5.0
58742,4.0,0,5590,250,2,3,3,5.0
58743,3.0,0,15333,250,4,0,3,5.0
58744,3.0,0,17639,250,1,1,3,5.0
58745,3.0,0,5403,250,0,5,3,5.0
58746,2.0,0,4935,250,2,1,3,5.0
58747,3.0,0,6758,250,0,1,3,5.0
58748,3.0,0,8895,250,0,0,3,5.0
58749,3.0,0,11090,250,2,5,3,5.0
58750,4.0,0,4507,250,1,4,3,4.0
58751,3.0,0,3093,250,2,4,3,5.0
58752,5.0,1,15127,250,2,5,3,5.0
58753,3.0,0,11090,250,2,5,3,5.0
58754,4.0,0,16666,250,2,5,3,5.0
58755,4.0,0,16666,250,2,5,3,5.0
58756,3.0,1,5800,250,1,1,3,5.0
58757,4.0,0,16692,250,3,5,3,5.0
58758,3.0,0,1821,250,5,1,3,5.0
58759,3.0,0,4293,250,0,4,3,5.0
58760,5.0,1,15127,250,2,5,3,5.0
58761,5.0,1,15127,250,2,5,3,5.0
58762,5.0,1,15127,250,2,5,3,5.0
58763,4.0,0,5464,250,3,0,3,5.0
58764,4.0,0,5464,250,3,0,3,5.0
58765,5.0,0,4135,250,1,1,3,5.0
58766,3.0,0,17639,250,1,1,3,5.0
58767,3.0,0,8487,250,2,6,3,2.0
58768,4.0,0,9421,250,5,1,3,5.0
58769,5.0,0,13837,250,1,5,3,4.0
58770,5.0,1,323,250,5,1,3,5.0
58771,5.0,0,16310,250,2,1,3,4.0
58772,3.0,0,7083,250,4,1,3,5.0
58773,3.0,0,15883,250,1,5,3,5.0
58774,3.0,1,6159,250,1,3,3,5.0
58775,3.0,1,6159,250,1,3,3,5.0
58776,5.0,1,11841,250,1,1,3,5.0
58777,3.0,0,2131,306,2,3,3,5.0
58778,3.0,0,3650,306,0,5,3,5.0
58779,3.0,0,3650,306,0,5,3,5.0
58780,3.0,0,5838,306,1,2,3,5.0
58781,3.0,1,13473,306,2,3,3,4.0
58782,5.0,0,2093,306,0,4,3,5.0
58783,5.0,0,2093,306,0,4,3,5.0
58784,5.0,0,14702,306,1,2,3,5.0
58785,5.0,0,4859,306,2,3,3,5.0
58786,5.0,0,4859,306,2,3,3,5.0
58787,5.0,0,14702,306,1,2,3,5.0
58788,4.0,0,12069,306,0,5,3,4.0
58789,4.0,0,12653,306,2,6,3,5.0
58790,4.0,0,4370,306,1,2,3,5.0
58791,4.0,0,9677,306,2,6,3,5.0
58792,4.0,0,13042,306,0,2,3,4.0
58793,4.0,0,13042,306,0,2,3,4.0
58794,3.0,0,2600,306,5,4,3,5.0
58795,3.0,0,3,306,2,6,3,5.0
58796,4.0,0,4049,306,1,5,3,5.0
58797,5.0,1,1816,306,0,3,3,5.0
58798,5.0,0,10,306,1,1,3,5.0
58799,5.0,0,18037,306,2,4,3,5.0
58800,5.0,1,6017,306,2,6,3,5.0
58801,4.0,0,13042,306,0,2,3,5.0
58802,5.0,0,11660,306,2,2,3,4.0
58803,5.0,0,10551,306,2,6,3,5.0
58804,4.0,0,12653,306,2,6,3,5.0
58805,4.0,0,13042,306,0,2,3,5.0
58806,3.0,0,10427,306,1,1,3,5.0
58807,2.0,1,18001,306,1,2,3,5.0
58808,3.0,0,9811,306,2,3,3,5.0
58809,5.0,1,15424,306,2,4,3,5.0
58810,4.0,0,4507,306,1,4,3,3.0
58811,5.0,0,3,306,2,3,3,5.0
58812,4.0,0,342,306,2,4,3,4.0
58813,4.0,0,342,306,2,4,3,4.0
58814,4.0,0,15,306,4,4,3,5.0
58815,5.0,0,17763,306,2,4,3,4.0
58816,5.0,0,17763,306,3,4,3,4.0
58817,5.0,0,11223,306,1,3,3,5.0
58818,3.0,0,15732,306,2,3,3,5.0
58819,3.0,0,8262,306,3,2,3,5.0
58820,3.0,0,10427,306,1,1,3,5.0
58821,4.0,0,10238,306,1,6,3,5.0
58822,2.0,0,7860,306,2,1,3,5.0
58823,3.0,0,5752,306,3,5,3,5.0
58824,4.0,0,12726,306,2,3,3,5.0
58825,5.0,0,179,306,1,4,3,3.0
58826,3.0,0,10716,306,1,1,3,5.0
58827,4.0,0,5428,306,3,2,3,4.0
58828,3.0,0,12,306,1,1,3,5.0
58829,3.0,0,12,306,1,1,3,5.0
58830,4.0,0,11625,306,4,5,3,5.0
58831,5.0,0,11514,306,2,3,3,4.0
58832,2.0,1,4273,306,2,3,3,5.0
58833,2.0,1,18001,306,1,2,3,5.0
58834,4.0,0,8768,306,2,3,3,4.0
58835,4.0,0,16652,306,1,1,3,5.0
58836,3.0,0,2131,306,2,3,3,5.0
58837,3.0,0,2283,306,2,0,3,4.0
58838,4.0,0,14222,306,1,4,3,5.0
58839,2.0,0,16685,306,2,3,3,5.0
58840,5.0,0,3758,306,1,5,3,5.0
58841,3.0,0,3906,306,2,2,3,5.0
58842,5.0,0,2093,306,0,4,3,5.0
58843,5.0,0,2093,306,0,4,3,5.0
58844,5.0,0,4859,306,2,3,3,5.0
58845,4.0,0,12653,306,2,6,3,5.0
58846,4.0,0,18315,306,0,0,3,5.0
58847,4.0,0,15,306,4,4,3,5.0
58848,5.0,0,3,306,0,4,3,5.0
58849,5.0,0,3,306,0,4,3,5.0
58850,4.0,0,4049,306,3,0,3,5.0
58851,3.0,0,3,306,2,6,3,5.0
58852,2.0,1,6527,306,2,3,3,5.0
58853,5.0,0,4859,306,2,3,3,5.0
58854,3.0,0,2600,306,5,4,3,5.0
58855,5.0,0,17995,306,2,6,3,5.0
58856,4.0,0,4510,306,1,3,3,5.0
58857,4.0,0,4510,306,1,3,3,4.0
58858,4.0,0,9677,306,2,6,3,5.0
58859,4.0,0,9242,306,1,4,3,4.0
58860,5.0,1,6017,306,2,6,3,5.0
58861,4.0,0,11044,306,2,5,3,4.0
58862,5.0,0,14201,300,2,5,3,5.0
58863,3.0,0,9887,300,1,1,3,5.0
58864,5.0,0,14201,300,5,5,3,5.0
58865,3.0,0,5418,300,2,0,3,5.0
58866,3.0,0,9,300,0,0,3,5.0
58867,4.0,0,10405,300,2,6,3,5.0
58868,4.0,0,13034,300,2,3,3,1.0
58869,4.0,0,10374,300,2,2,3,5.0
58870,2.0,0,13537,300,1,1,3,5.0
58871,5.0,0,179,300,1,4,3,5.0
58872,5.0,1,11440,300,4,4,3,5.0
58873,5.0,0,179,300,1,4,3,4.0
58874,2.0,0,13044,300,0,5,3,5.0
58875,3.0,0,17865,300,0,5,3,5.0
58876,5.0,0,7771,300,1,4,3,5.0
58877,4.0,0,2677,300,0,2,3,4.0
58878,5.0,0,10908,300,1,4,3,5.0
58879,5.0,1,13313,300,2,3,3,5.0
58880,3.0,0,15035,300,2,2,3,5.0
58881,3.0,0,15065,300,5,3,3,5.0
58882,2.0,0,2572,300,4,3,3,5.0
58883,4.0,0,16776,300,2,0,3,4.0
58884,3.0,0,17088,300,2,1,3,4.0
58885,3.0,1,7209,300,3,5,3,4.0
58886,4.0,0,13034,300,2,6,3,3.0
58887,3.0,0,9,300,0,0,3,5.0
58888,3.0,0,5418,300,2,0,3,4.0
58889,2.0,0,15939,300,1,3,3,5.0
58890,4.0,0,7449,300,0,0,3,5.0
58891,3.0,0,8368,300,1,3,3,5.0
58892,5.0,0,5358,300,1,1,3,5.0
58893,3.0,0,15035,300,2,2,3,5.0
58894,2.0,0,15725,300,5,1,3,5.0
58895,5.0,0,4041,300,2,1,3,5.0
58896,3.0,0,1653,300,3,5,3,5.0
58897,5.0,0,4041,300,2,1,3,5.0
58898,5.0,0,4013,300,2,6,3,5.0
58899,2.0,0,1673,300,2,0,3,4.0
58900,5.0,1,12348,300,2,1,3,5.0
58901,3.0,0,15076,300,2,0,3,5.0
58902,5.0,0,10951,300,5,4,3,4.0
58903,4.0,0,12731,300,1,4,3,5.0
58904,3.0,0,7855,300,2,3,3,5.0
58905,2.0,0,2572,300,4,3,3,5.0
58906,5.0,1,14891,300,5,4,3,5.0
58907,3.0,0,10375,300,1,1,3,5.0
58908,2.0,0,1673,300,2,0,3,4.0
58909,3.0,0,4364,300,1,4,3,5.0
58910,3.0,0,256,300,4,2,3,5.0
58911,5.0,1,1154,300,3,5,3,4.0
58912,5.0,1,15376,300,2,0,3,5.0
58913,3.0,0,1932,300,4,0,3,5.0
58914,5.0,1,13313,300,1,3,3,5.0
58915,5.0,0,5589,300,0,5,3,5.0
58916,5.0,1,12348,300,2,1,3,5.0
58917,3.0,0,7911,300,0,0,3,4.0
58918,3.0,0,12204,300,1,3,3,5.0
58919,5.0,1,3183,300,1,4,3,5.0
58920,3.0,0,2561,300,3,5,3,5.0
58921,3.0,0,15488,300,0,5,3,5.0
58922,5.0,0,5054,300,2,3,3,5.0
58923,3.0,0,2561,300,3,5,3,4.0
58924,2.0,0,5174,300,0,5,3,5.0
58925,3.0,0,543,300,0,6,3,5.0
58926,2.0,0,13537,300,1,1,3,5.0
58927,5.0,0,16246,300,5,1,3,5.0
58928,3.0,1,14573,300,2,3,3,5.0
58929,4.0,0,7449,300,0,0,3,5.0
58930,2.0,0,15748,300,2,5,3,5.0
58931,4.0,0,3615,300,2,0,3,4.0
58932,2.0,0,15830,300,2,3,3,5.0
58933,1.0,0,2268,300,0,5,3,5.0
58934,4.0,0,14351,300,5,5,3,5.0
58935,3.0,0,2096,300,0,0,3,4.0
58936,5.0,0,4013,300,2,6,3,5.0
58937,4.0,0,2677,300,0,0,3,4.0
58938,5.0,0,10951,300,5,4,3,5.0
58939,3.0,0,11022,300,1,1,3,3.0
58940,3.0,0,13023,300,2,1,3,5.0
58941,5.0,1,11440,300,4,4,3,5.0
58942,5.0,0,13731,300,2,4,3,5.0
58943,5.0,0,2896,300,2,1,3,4.0
58944,2.0,0,8167,300,2,3,3,5.0
58945,3.0,0,5,300,1,1,3,5.0
58946,4.0,0,8566,300,4,0,3,5.0
58947,3.0,0,10373,300,1,1,3,4.0
58948,4.0,0,10553,300,1,4,3,4.0
58949,4.0,0,7551,300,5,2,3,5.0
58950,5.0,1,15376,300,2,0,3,5.0
58951,5.0,0,6197,300,1,5,3,4.0
58952,4.0,0,18183,300,2,0,3,5.0
58953,3.0,0,6738,300,2,5,3,5.0
58954,4.0,1,10897,300,4,1,3,5.0
58955,4.0,0,7551,300,5,2,3,5.0
58956,5.0,0,10,300,1,1,3,5.0
58957,5.0,0,13731,300,2,4,3,5.0
58958,4.0,0,5070,300,2,4,3,5.0
58959,3.0,0,10373,300,1,1,3,3.0
58960,4.0,1,10897,300,4,4,3,5.0
58961,3.0,0,13034,300,1,1,3,5.0
58962,4.0,0,3,300,2,5,3,5.0
58963,2.0,0,15939,300,1,3,3,5.0
58964,2.0,0,13918,300,2,5,3,4.0
58965,5.0,0,10,300,1,1,3,5.0
58966,3.0,0,13034,300,1,1,3,3.0
58967,2.0,0,13044,300,2,5,3,3.0
58968,5.0,1,14891,300,1,5,3,4.0
58969,3.0,0,17865,300,0,5,3,5.0
58970,5.0,1,7567,300,1,5,3,5.0
58971,3.0,0,16689,300,1,1,3,5.0
58972,3.0,0,15602,300,1,4,3,5.0
58973,4.0,0,12394,300,1,3,3,4.0
58974,5.0,0,12423,300,4,2,3,5.0
58975,5.0,0,4636,300,2,3,3,5.0
58976,5.0,0,8544,300,2,1,3,5.0
58977,3.0,0,5523,300,2,3,3,5.0
58978,4.0,0,12394,300,1,3,3,4.0
58979,3.0,1,15634,300,3,5,3,5.0
58980,2.0,0,2742,300,2,5,3,5.0
58981,3.0,0,9805,300,1,6,3,5.0
58982,3.0,1,15634,300,3,5,3,5.0
58983,3.0,0,9805,300,1,6,3,5.0
58984,2.0,0,15830,300,2,3,3,5.0
58985,4.0,0,10553,300,1,6,3,4.0
58986,3.0,0,13034,300,1,1,3,3.0
58987,5.0,1,9,300,1,5,3,5.0
58988,5.0,1,9,300,1,5,3,5.0
58989,5.0,0,16246,300,1,5,3,4.0
58990,4.0,0,7695,300,3,5,3,5.0
58991,4.0,0,7551,300,5,2,3,4.0
58992,1.0,0,2268,300,0,5,3,5.0
58993,3.0,0,11022,300,1,1,3,5.0
58994,2.0,0,15725,300,1,4,3,5.0
58995,4.0,0,7551,300,5,2,3,5.0
58996,3.0,0,6738,300,2,5,3,5.0
58997,4.0,0,7551,300,5,2,3,4.0
58998,5.0,0,302,300,2,4,3,4.0
58999,4.0,0,7551,300,5,2,3,5.0
59000,2.0,0,15886,300,0,4,3,4.0
59001,2.0,0,15886,300,0,4,3,4.0
59002,5.0,0,17003,300,1,1,3,4.0
59003,2.0,0,2742,300,2,5,3,5.0
59004,3.0,0,10266,300,2,2,3,5.0
59005,5.0,1,17003,300,1,1,3,4.0
59006,5.0,0,17003,300,1,4,3,4.0
59007,3.0,0,2096,300,0,0,3,4.0
59008,5.0,1,17003,300,1,5,3,4.0
59009,5.0,0,16965,300,1,2,3,5.0
59010,3.0,0,12361,300,0,2,3,5.0
59011,5.0,0,302,300,0,4,3,4.0
59012,5.0,0,302,300,2,4,3,4.0
59013,5.0,0,16246,300,1,5,3,3.0
59014,4.0,1,11897,300,1,4,3,4.0
59015,5.0,1,2910,300,3,3,3,5.0
59016,4.0,0,3,300,2,4,3,4.0
59017,4.0,1,11897,300,1,4,3,5.0
59018,2.0,0,14921,300,0,5,3,5.0
59019,5.0,0,13005,300,1,4,3,5.0
59020,5.0,0,10908,300,1,4,3,5.0
59021,4.0,1,11897,300,1,4,3,5.0
59022,4.0,0,4938,300,2,3,3,5.0
59023,3.0,0,9529,300,2,5,3,5.0
59024,4.0,0,4938,300,2,3,3,5.0
59025,5.0,0,9188,300,0,4,3,5.0
59026,4.0,0,4939,300,2,6,3,5.0
59027,4.0,1,11897,300,1,4,3,5.0
59028,4.0,0,4939,300,2,6,3,5.0
59029,2.0,0,14921,300,0,5,3,5.0
59030,5.0,0,3,300,2,6,3,5.0
59031,5.0,0,8900,300,0,4,3,3.0
59032,5.0,0,1729,300,5,1,3,3.0
59033,4.0,1,1433,300,3,3,3,5.0
59034,3.0,0,3962,300,1,3,3,5.0
59035,4.0,0,5,300,2,6,3,5.0
59036,5.0,0,13005,300,1,4,3,5.0
59037,5.0,0,3654,300,2,2,3,5.0
59038,3.0,0,8950,300,1,1,3,5.0
59039,5.0,0,1729,300,5,1,3,5.0
59040,4.0,0,5577,300,2,2,3,4.0
59041,4.0,0,4757,300,2,4,3,5.0
59042,3.0,0,9529,300,2,5,3,5.0
59043,4.0,0,5577,300,2,2,3,4.0
59044,5.0,0,15060,300,1,6,3,4.0
59045,5.0,0,9893,300,2,2,3,5.0
59046,5.0,0,2251,300,2,4,3,5.0
59047,5.0,0,9188,300,0,4,3,5.0
59048,3.0,0,17829,300,2,3,3,5.0
59049,4.0,0,16370,300,4,1,3,5.0
59050,5.0,0,7758,300,2,4,3,5.0
59051,3.0,0,17829,300,2,3,3,5.0
59052,3.0,0,18220,300,0,3,3,5.0
59053,5.0,0,7758,300,2,0,3,5.0
59054,4.0,0,1713,300,1,6,3,5.0
59055,4.0,0,16370,300,4,1,3,5.0
59056,3.0,0,3804,300,2,5,3,5.0
59057,5.0,0,13094,300,2,6,3,5.0
59058,3.0,0,5574,300,2,5,3,5.0
59059,3.0,0,5574,300,2,1,3,5.0
59060,3.0,0,5574,300,2,1,3,5.0
59061,3.0,0,2488,300,0,5,3,5.0
59062,5.0,0,3182,300,1,1,3,5.0
59063,3.0,1,9,300,1,5,3,5.0
59064,3.0,0,2712,300,2,5,3,5.0
59065,4.0,0,16382,300,1,4,3,4.0
59066,4.0,0,12666,300,2,3,3,4.0
59067,3.0,0,13667,300,2,5,3,5.0
59068,3.0,0,4491,300,2,0,3,5.0
59069,3.0,0,10157,300,2,0,3,5.0
59070,5.0,0,12421,300,2,4,3,5.0
59071,4.0,0,2316,300,2,6,3,4.0
59072,4.0,0,2316,300,2,6,3,4.0
59073,2.0,0,3679,300,1,1,3,5.0
59074,3.0,0,7730,300,1,1,3,4.0
59075,5.0,0,15136,300,1,2,3,5.0
59076,3.0,0,9503,300,2,5,3,4.0
59077,4.0,0,4939,300,2,6,3,5.0
59078,4.0,0,4939,300,2,6,3,5.0
59079,3.0,1,8335,300,1,5,3,3.0
59080,3.0,0,1052,300,0,4,3,5.0
59081,5.0,0,8459,300,1,1,3,5.0
59082,5.0,1,3564,300,1,1,3,5.0
59083,3.0,0,7634,300,2,3,3,5.0
59084,5.0,1,14156,300,1,1,3,5.0
59085,5.0,0,996,300,2,2,3,5.0
59086,4.0,0,5,300,1,4,3,5.0
59087,4.0,0,7480,300,2,4,3,4.0
59088,4.0,0,7480,300,2,0,3,4.0
59089,4.0,0,12666,300,2,3,3,5.0
59090,3.0,0,6757,300,1,1,3,4.0
59091,3.0,0,1009,300,1,6,3,4.0
59092,5.0,0,14397,300,1,4,3,5.0
59093,3.0,0,6631,300,1,5,3,5.0
59094,4.0,0,6,300,2,6,3,4.0
59095,3.0,0,10427,300,1,1,3,4.0
59096,3.0,0,11205,300,2,5,3,5.0
59097,4.0,0,2057,300,1,6,3,5.0
59098,4.0,0,12666,300,2,3,3,5.0
59099,4.0,0,12666,300,2,3,3,5.0
59100,4.0,0,12666,300,2,3,3,5.0
59101,5.0,0,2837,300,2,6,3,5.0
59102,4.0,0,3713,300,2,6,3,5.0
59103,3.0,0,13413,300,0,0,3,5.0
59104,5.0,0,16341,300,2,5,3,5.0
59105,4.0,0,11874,300,2,2,3,5.0
59106,2.0,1,12108,300,3,5,3,5.0
59107,4.0,1,11897,300,1,4,3,5.0
59108,5.0,0,9909,300,3,0,3,4.0
59109,4.0,0,1323,300,1,3,3,4.0
59110,4.0,0,7862,300,0,5,3,4.0
59111,3.0,0,5262,300,0,3,3,5.0
59112,4.0,0,5241,300,0,0,3,5.0
59113,3.0,0,8368,300,1,5,3,5.0
59114,1.0,0,2268,300,0,5,3,5.0
59115,2.0,0,15748,300,2,5,3,5.0
59116,5.0,0,13941,300,4,2,3,4.0
59117,5.0,0,13941,300,4,2,3,4.0
59118,5.0,0,13941,300,4,2,3,4.0
59119,5.0,0,16341,300,0,6,3,4.0
59120,4.0,0,12447,300,5,6,3,4.0
59121,4.0,0,11874,300,2,2,3,5.0
59122,4.0,0,16485,300,2,0,3,5.0
59123,4.0,0,11914,300,2,0,3,5.0
59124,3.0,0,13111,300,4,1,3,5.0
59125,4.0,0,27,300,1,1,3,5.0
59126,5.0,0,13345,300,2,0,3,4.0
59127,4.0,0,13018,300,0,0,3,4.0
59128,4.0,0,14757,300,3,3,3,5.0
59129,4.0,1,5313,300,2,3,3,5.0
59130,4.0,0,10,300,2,6,3,5.0
59131,3.0,0,12,300,1,3,3,5.0
59132,5.0,0,2669,300,3,5,3,5.0
59133,5.0,1,17003,300,1,4,3,4.0
59134,3.0,0,17829,300,2,3,3,5.0
59135,3.0,1,8335,300,1,5,3,4.0
59136,4.0,0,2316,300,2,6,3,4.0
59137,5.0,0,11624,300,2,6,3,5.0
59138,3.0,0,18346,300,0,0,3,5.0
59139,5.0,0,13941,300,4,2,3,4.0
59140,3.0,0,10157,300,2,0,3,5.0
59141,3.0,0,16798,300,2,3,3,3.0
59142,4.0,0,5070,300,2,4,3,5.0
59143,4.0,0,5070,300,2,4,3,5.0
59144,2.0,0,15939,300,1,3,3,5.0
59145,2.0,0,15939,300,1,3,3,5.0
59146,5.0,0,13941,300,4,2,3,4.0
59147,3.0,0,15530,300,1,1,3,5.0
59148,4.0,0,2007,300,2,6,3,5.0
59149,2.0,0,5174,300,3,3,3,5.0
59150,5.0,1,6555,300,2,3,3,5.0
59151,5.0,0,9800,300,1,4,3,5.0
59152,5.0,0,7148,300,2,3,3,4.0
59153,5.0,0,3260,300,3,6,3,4.0
59154,4.0,0,11752,300,1,6,3,5.0
59155,3.0,0,2561,300,3,5,3,4.0
59156,4.0,0,16382,300,1,3,3,5.0
59157,2.0,0,2945,300,2,0,3,5.0
59158,4.0,0,14378,300,2,6,3,5.0
59159,3.0,0,17829,300,2,3,3,5.0
59160,3.0,1,5106,300,3,5,3,5.0
59161,3.0,0,256,300,4,2,3,5.0
59162,4.0,0,4651,300,2,2,3,4.0
59163,4.0,0,9799,300,1,1,3,5.0
59164,5.0,0,3260,300,3,6,3,4.0
59165,2.0,1,5,300,2,3,3,5.0
59166,4.0,0,7665,300,1,6,3,5.0
59167,3.0,0,10986,300,2,0,3,5.0
59168,4.0,1,16909,300,2,5,3,5.0
59169,5.0,0,10882,300,1,5,3,5.0
59170,1.0,0,2268,300,0,5,3,5.0
59171,2.0,0,15748,300,2,5,3,5.0
59172,2.0,0,15939,300,1,3,3,5.0
59173,5.0,0,16341,300,0,6,3,4.0
59174,5.0,0,2669,300,3,5,3,5.0
59175,4.0,0,16485,300,2,0,3,5.0
59176,3.0,0,9393,300,5,1,3,5.0
59177,5.0,0,4872,300,1,0,3,5.0
59178,5.0,1,4233,300,1,3,3,5.0
59179,5.0,0,16965,300,1,2,3,5.0
59180,4.0,0,5241,300,0,0,3,5.0
59181,3.0,0,12,300,1,3,3,5.0
59182,3.0,0,2561,300,3,5,3,4.0
59183,2.0,0,15748,300,2,5,3,5.0
59184,4.0,0,7310,300,2,3,3,5.0
59185,5.0,0,13941,300,4,2,3,4.0
59186,3.0,0,13068,300,2,4,3,5.0
59187,4.0,0,1903,300,0,0,3,4.0
59188,5.0,1,6555,300,2,3,3,5.0
59189,5.0,0,13941,300,4,2,3,4.0
59190,5.0,0,3654,300,0,5,3,5.0
59191,5.0,0,13941,300,4,2,3,4.0
59192,5.0,0,13941,300,4,2,3,4.0
59193,3.0,0,13068,300,2,4,3,5.0
59194,5.0,0,13941,300,4,2,3,4.0
59195,4.0,0,14378,300,2,6,3,5.0
59196,4.0,0,16370,300,4,1,3,5.0
59197,2.0,0,2945,300,4,0,3,5.0
59198,4.0,0,2057,300,1,6,3,5.0
59199,3.0,1,17365,300,1,1,3,5.0
59200,4.0,0,2866,300,2,3,3,4.0
59201,3.0,0,2561,300,3,5,3,5.0
59202,3.0,0,13971,300,3,4,3,5.0
59203,5.0,0,5468,300,2,4,3,5.0
59204,5.0,0,3260,300,3,0,3,4.0
59205,4.0,0,11874,300,2,2,3,4.0
59206,5.0,0,306,265,1,2,3,4.0
59207,3.0,0,1999,265,2,1,3,4.0
59208,4.0,0,12893,265,1,1,3,5.0
59209,3.0,0,10785,265,4,4,3,5.0
59210,4.0,0,5293,265,2,5,3,4.0
